ScheduleKey,Season,EventId,Date,Arena,Attendance,HomeTeamId,AwayTeamId
7650,2021-22,2,2021.12.19,松江市総合体育館,1775,720,716
7647,2021-22,2,2021.12.18,京都市体育館,1110,699,702
7495,2021-22,2,2021.10.24,川崎市とどろきアリーナ,2360,727,702
7618,2021-22,2,2021.12.15,アダストリアみとアリーナ,1151,712,702
7463,2021-22,2,2021.10.10,松江市総合体育館,1604,720,702
7439,2021-22,2,2021.10.03,広島サンプラザホール,1979,721,702
7462,2021-22,2,2021.10.09,松江市総合体育館,1588,720,702
7494,2021-22,2,2021.10.23,川崎市とどろきアリーナ,2392,727,702
7553,2021-22,2,2021.11.14,CNAアリーナ☆あきた,2049,693,702
7552,2021-22,2,2021.11.13,CNAアリーナ☆あきた,1973,693,702
7438,2021-22,2,2021.10.02,広島サンプラザホール,1936,721,702
7513,2021-22,2,2021.10.27,ことぶきアリーナ千曲,1396,716,702
7648,2021-22,2,2021.12.19,京都市体育館,1519,699,702
7445,2021-22,2,2021.10.10,太田市運動公園市民体育館,NA,713,704
7437,2021-22,2,2021.10.03,松江市総合体育館,1756,720,704
7436,2021-22,2,2021.10.02,松江市総合体育館,1709,720,704
7610,2021-22,2,2021.12.11,豊橋市総合体育館,1753,697,704
7541,2021-22,2,2021.11.10,北海きたえーる,2780,702,704
7444,2021-22,2,2021.10.09,太田市運動公園市民体育館,1503,713,704
7611,2021-22,2,2021.12.12,豊橋市総合体育館,1855,697,704
7509,2021-22,2,2021.10.27,ブレックスアリーナ宇都宮,2142,703,704
7477,2021-22,2,2021.10.17,富山市総合体育館,1500,696,729
7614,2021-22,2,2021.12.11,京都市体育館,1225,699,729
7476,2021-22,2,2021.10.16,富山市総合体育館,1623,696,729
7565,2021-22,2,2021.11.14,ウィングアリーナ刈谷,1563,728,729
7514,2021-22,2,2021.10.27,豊橋市総合体育館,1602,697,729
7424,2021-22,2,2021.10.02,青山学院記念館,1465,726,729
7425,2021-22,2,2021.10.03,青山学院記念館,1416,726,729
7624,2021-22,2,2021.12.15,ウィングアリーナ刈谷,1350,728,729
7522,2021-22,2,2021.11.07,太田市運動公園市民体育館,1501,713,729
7521,2021-22,2,2021.11.06,太田市運動公園市民体育館,1435,713,729
7615,2021-22,2,2021.12.12,京都市体育館,1490,699,729
7564,2021-22,2,2021.11.13,ウィングアリーナ刈谷,1543,728,729
7460,2021-22,2,2021.10.09,京都市体育館,1143,699,700
7640,2021-22,2,2021.12.19,豊橋市総合体育館,1528,697,700
7512,2021-22,2,2021.10.27,富山市総合体育館,1165,696,700
7461,2021-22,2,2021.10.10,京都市体育館,1048,699,700
7596,2021-22,2,2021.12.11,北海きたえーる,1886,702,700
7639,2021-22,2,2021.12.18,豊橋市総合体育館,1309,697,700
7543,2021-22,2,2021.11.10,ブレックスアリーナ宇都宮,2119,703,700
7597,2021-22,2,2021.12.12,北海きたえーる,1962,702,700
7467,2021-22,2,2021.10.17,アダストリアみとアリーナ,2112,712,703
7559,2021-22,2,2021.11.14,横浜国際プール,2038,694,703
7493,2021-22,2,2021.10.24,青山学院記念館,1640,726,703
7519,2021-22,2,2021.11.06,よつ葉アリーナ十勝,1468,702,703
7584,2021-22,2,2021.12.04,ホワイトリング,2804,716,703
7641,2021-22,2,2021.12.18,ウィングアリーナ刈谷,1553,728,703
7558,2021-22,2,2021.11.13,横浜国際プール,2028,694,703
7520,2021-22,2,2021.11.07,よつ葉アリーナ十勝,1681,702,703
7492,2021-22,2,2021.10.23,青山学院記念館,1603,726,703
7642,2021-22,2,2021.12.19,ウィングアリーナ刈谷,1584,728,703
7585,2021-22,2,2021.12.05,ホワイトリング,3225,716,703
7466,2021-22,2,2021.10.16,アダストリアみとアリーナ,2205,712,703
7594,2021-22,2,2021.12.04,沖縄アリーナ,4168,701,696
7447,2021-22,2,2021.10.10,アリーナ立川立飛,1359,706,696
7643,2021-22,2,2021.12.18,ドルフィンズアリーナ,1972,729,696
7446,2021-22,2,2021.10.09,アリーナ立川立飛,1377,706,696
7612,2021-22,2,2021.12.11,ウカルちゃんアリーナ,1319,698,696
7595,2021-22,2,2021.12.05,沖縄アリーナ,4207,701,696
7530,2021-22,2,2021.11.07,川崎市とどろきアリーナ,2324,727,696
7551,2021-22,2,2021.11.10,京都市体育館,1177,699,696
7529,2021-22,2,2021.11.06,川崎市とどろきアリーナ,2422,727,696
7644,2021-22,2,2021.12.19,ドルフィンズアリーナ,1920,729,696
7613,2021-22,2,2021.12.12,ウカルちゃんアリーナ,1605,698,696
7497,2021-22,2,2021.10.24,横浜国際プール,1685,694,720
7600,2021-22,2,2021.12.11,アダストリアみとアリーナ,1708,712,720
7588,2021-22,2,2021.12.04,ドルフィンズアリーナ,2282,729,720
7480,2021-22,2,2021.10.16,おおきにアリーナ舞洲,2173,700,720
7540,2021-22,2,2021.11.07,エフピコアリーナふくやま,1790,721,720
7601,2021-22,2,2021.12.12,アダストリアみとアリーナ,2035,712,720
7481,2021-22,2,2021.10.17,おおきにアリーナ舞洲,2528,700,720
7539,2021-22,2,2021.11.06,エフピコアリーナふくやま,1728,721,720
7550,2021-22,2,2021.11.10,ウカルちゃんアリーナ,1447,698,720
7589,2021-22,2,2021.12.05,ドルフィンズアリーナ,2127,729,720
7496,2021-22,2,2021.10.23,横浜国際プール,1581,694,720
7442,2021-22,2,2021.10.08,ブレックスアリーナ宇都宮,1891,703,727
7516,2021-22,2,2021.10.27,ウカルちゃんアリーナ,1691,698,727
7631,2021-22,2,2021.12.18,船橋アリーナ,2285,704,727
7555,2021-22,2,2021.11.14,アダストリアみとアリーナ,1734,712,727
7443,2021-22,2,2021.10.09,ブレックスアリーナ宇都宮,2140,703,727
7608,2021-22,2,2021.12.11,横浜国際プール,1949,694,727
7485,2021-22,2,2021.10.16,沖縄アリーナ,3856,701,727
7554,2021-22,2,2021.11.13,アダストリアみとアリーナ,1835,712,727
7609,2021-22,2,2021.12.12,横浜国際プール,2004,694,727
7578,2021-22,2,2021.12.04,アリーナ立川立飛,1423,706,727
7484,2021-22,2,2021.10.15,沖縄アリーナ,3615,701,727
7579,2021-22,2,2021.12.05,アリーナ立川立飛,1449,706,727
7632,2021-22,2,2021.12.19,船橋アリーナ,2298,704,727
7637,2021-22,2,2021.12.18,リージョンプラザ上越,1114,695,721
7638,2021-22,2,2021.12.19,リージョンプラザ上越,1137,695,721
7518,2021-22,2,2021.10.27,沖縄アリーナ,4101,701,721
7456,2021-22,2,2021.10.09,ドルフィンズアリーナ,2237,729,721
7457,2021-22,2,2021.10.10,ドルフィンズアリーナ,2093,729,721
7549,2021-22,2,2021.11.10,パークアリーナ小牧,1139,729,721
7592,2021-22,2,2021.12.04,おおきにアリーナ舞洲,2888,700,721
7593,2021-22,2,2021.12.05,おおきにアリーナ舞洲,3287,700,721
7557,2021-22,2,2021.11.14,船橋アリーナ,2197,704,695
7626,2021-22,2,2021.12.15,松江市総合体育館,1825,720,695
7511,2021-22,2,2021.10.27,アリーナ立川立飛,1337,706,695
7453,2021-22,2,2021.10.10,浜松アリーナ,2055,697,695
7607,2021-22,2,2021.12.12,青山学院記念館,1587,726,695
7452,2021-22,2,2021.10.09,浜松アリーナ,2131,697,695
7465,2021-22,2,2021.10.17,北海きたえーる,1688,702,695
7546,2021-22,2,2021.11.10,川崎市とどろきアリーナ,2366,727,695
7464,2021-22,2,2021.10.16,北海きたえーる,2291,702,695
7606,2021-22,2,2021.12.11,青山学院記念館,1420,726,695
7556,2021-22,2,2021.11.13,船橋アリーナ,2254,704,695
7574,2021-22,2,2021.12.04,北海きたえーる,1861,702,694
7620,2021-22,2,2021.12.15,千葉ポートアリーナ,2523,704,694
7508,2021-22,2,2021.10.27,CNAアリーナ☆あきた,1873,693,694
7426,2021-22,2,2021.10.02,川崎市とどろきアリーナ,2429,727,694
7646,2021-22,2,2021.12.19,ウカルちゃんアリーナ,1501,698,694
7544,2021-22,2,2021.11.10,太田市運動公園市民体育館,1302,713,694
7575,2021-22,2,2021.12.05,北海きたえーる,1984,702,694
7427,2021-22,2,2021.10.03,川崎市とどろきアリーナ,2403,727,694
7451,2021-22,2,2021.10.10,ホワイトリング,2058,716,694
7645,2021-22,2,2021.12.18,ウカルちゃんアリーナ,1347,698,694
7450,2021-22,2,2021.10.09,ホワイトリング,2013,716,694
7478,2021-22,2,2021.10.16,京都市体育館,960,699,698
7563,2021-22,2,2021.11.14,ホワイトリング,1893,716,698
7580,2021-22,2,2021.12.05,青山学院記念館,1444,726,698
7562,2021-22,2,2021.11.13,ホワイトリング,1714,716,698
7625,2021-22,2,2021.12.15,おおきにアリーナ舞洲,1813,700,698
7524,2021-22,2,2021.11.07,船橋アリーナ,2185,704,698
7479,2021-22,2,2021.10.17,京都市体育館,1308,699,698
7523,2021-22,2,2021.11.06,船橋アリーナ,2199,704,698
7581,2021-22,2,2021.12.06,墨田区総合体育館,932,726,698
7502,2021-22,2,2021.10.23,パークアリーナ小牧,1307,729,698
7503,2021-22,2,2021.10.24,パークアリーナ小牧,1343,729,698
7501,2021-22,2,2021.10.24,富山県西部体育センター,1242,696,701
7636,2021-22,2,2021.12.19,青山学院記念館,1748,726,701
7548,2021-22,2,2021.11.10,ウィングアリーナ刈谷,1504,728,701
7602,2021-22,2,2021.12.11,ブレックスアリーナ宇都宮,2130,703,701
7534,2021-22,2,2021.11.07,シティホールプラザアオーレ長岡,1663,695,701
7454,2021-22,2,2021.10.09,ウィングアリーナ刈谷,1545,728,701
7533,2021-22,2,2021.11.06,シティホールプラザアオーレ長岡,1861,695,701
7455,2021-22,2,2021.10.10,ウィングアリーナ刈谷,1571,728,701
7603,2021-22,2,2021.12.12,ブレックスアリーナ宇都宮,2114,703,701
7500,2021-22,2,2021.10.23,富山県西部体育センター,1131,696,701
7635,2021-22,2,2021.12.18,青山学院記念館,1734,726,701
7629,2021-22,2,2021.12.18,太田市運動公園市民体育館,1200,713,693
7582,2021-22,2,2021.12.04,シティホールプラザアオーレ長岡,1542,695,693
7448,2021-22,2,2021.10.09,青山学院記念館,1201,726,693
7583,2021-22,2,2021.12.05,シティホールプラザアオーレ長岡,1345,695,693
7471,2021-22,2,2021.10.17,船橋アリーナ,2257,704,693
7470,2021-22,2,2021.10.16,船橋アリーナ,2251,704,693
7535,2021-22,2,2021.11.06,ホワイトリング,1677,716,693
7536,2021-22,2,2021.11.07,ホワイトリング,1743,716,693
7619,2021-22,2,2021.12.15,ブレックスアリーナ宇都宮,2096,703,693
7630,2021-22,2,2021.12.19,太田市運動公園市民体育館,1308,713,693
7449,2021-22,2,2021.10.10,青山学院記念館,1203,726,693
7590,2021-22,2,2021.12.04,京都市体育館,1223,699,713
7573,2021-22,2,2021.11.14,沖縄アリーナ,4203,701,713
7591,2021-22,2,2021.12.05,京都市体育館,1283,699,713
7422,2021-22,2,2021.10.01,ブレックスアリーナ宇都宮,2105,703,713
7622,2021-22,2,2021.12.15,川崎市とどろきアリーナ,2221,727,713
7572,2021-22,2,2021.11.13,沖縄アリーナ,4152,701,713
7423,2021-22,2,2021.10.02,ブレックスアリーナ宇都宮,2131,703,713
7487,2021-22,2,2021.10.24,CNAアリーナ☆あきた,1985,693,713
7486,2021-22,2,2021.10.23,CNAアリーナ☆あきた,1983,693,713
7634,2021-22,2,2021.12.19,アリーナ立川立飛,1658,706,712
7420,2021-22,2,2021.10.02,CNAアリーナ☆あきた,1971,693,712
7538,2021-22,2,2021.11.07,おおきにアリーナ舞洲,2176,700,712
7633,2021-22,2,2021.12.18,アリーナ立川立飛,1643,706,712
7576,2021-22,2,2021.12.04,船橋アリーナ,2262,704,712
7515,2021-22,2,2021.10.27,ウィングアリーナ刈谷,1360,728,712
7537,2021-22,2,2021.11.06,おおきにアリーナ舞洲,2172,700,712
7458,2021-22,2,2021.10.09,ウカルちゃんアリーナ,1320,698,712
7421,2021-22,2,2021.10.03,CNAアリーナ☆あきた,2003,693,712
7545,2021-22,2,2021.11.10,墨田区総合体育館,995,726,712
7577,2021-22,2,2021.12.05,船橋アリーナ,2280,704,712
7459,2021-22,2,2021.10.10,ウカルちゃんアリーナ,1580,698,712
